timestamp,block_number,issued_tao,staked_tao,staked_percentage,accounts,balance_holders,staked_pct_7d,staked_pct_30d
2025-07-24 23:59:48+00:00,6070595,9490816.437321387,7061976.609639335,74.40852592901324,344948,190177,74.31648329887066,74.1269917601685
2025-07-25 23:59:48.001000+00:00,6077795,9497974.613244768,7059301.573442941,74.32428344879825,345514,190449,74.28395518233484,74.12449734556498
2025-07-26 23:59:48+00:00,6084995,9505134.64945646,7065536.893876665,74.33389588311302,345992,190696,74.23523532513386,74.11631817972726
2025-07-27 23:59:48.001000+00:00,6092195,9512306.263076548,7059613.651292894,74.21558406604139,346476,190937,74.19261256322213,74.11170060515035
2025-07-28 23:59:48+00:00,6099395,9519472.387603898,7058715.712952661,74.15028297308164,347213,191336,74.11837012590738,74.10550348359912
2025-07-29 23:59:48.001000+00:00,6106595,9554505.76961881,7066787.393131788,73.96287744785911,347938,191687,74.05003895902283,74.09056100462576
2025-07-30 23:59:48.001000+00:00,6113795,9561672.62358006,7071128.284018135,73.95283819464818,348779,192199,73.98255139649164,74.0712225065894
2025-07-31 23:59:48+00:00,6120995,9568831.33513238,7070297.409865348,73.88882886781005,350776,193816,73.9285932959821,74.04506186851121
2025-08-01 23:59:48.001000+00:00,6128195,9575991.066779075,7071483.038447651,73.84596528060645,351722,194456,73.88287247834002,74.02028202567256
2025-08-02 23:59:48+00:00,6135395,9583165.095267141,7078267.852469752,73.86148294539464,352355,194879,73.86213823082822,73.98847621792721
2025-08-03 23:59:48.001000+00:00,6142595,9590335.14059788,7081299.899764973,73.83787736247463,353211,195532,73.85092516288321,73.95955249841664
2025-08-04 23:59:48+00:00,6149795,9597491.752502514,7085850.930882162,73.83023724958711,354101,196167,73.85930284604164,73.92820885213699
2025-08-05 23:59:48+00:00,6156995,9604640.848394588,7089928.589962221,73.81773771527645,354982,196777,73.86373359799822,73.89521272376909
2025-08-06 23:59:48.001000+00:00,6164195,9611795.126258032,7100650.857494988,73.87434671903314,355833,197327,73.86537382712127,73.86698893615929
2025-08-07 23:59:48.001000+00:00,6171395,9618940.3664133,7112963.296665505,73.94747264991912,356762,197885,73.86706690348157,73.84248772464187
2025-08-08 23:59:48+00:00,6178595,9626093.406351268,7111467.152986509,73.87698054430247,357670,198418,73.87114486011794,73.82025430219387
2025-08-09 23:59:48+00:00,6185795,9633250.681530548,7116367.860908027,73.87296454925603,358347,198834,73.84191721140142,73.79288102740104
2025-08-10 23:59:48+00:00,6192995,9640404.427796656,7119412.534501892,73.84972889699665,359040,199281,73.79229680232281,73.76820873526518
2025-08-11 23:59:48+00:00,6200195,9647549.972227044,7125562.993598081,73.85878294604173,359836,199839,73.73511320617294,73.74288666061882
2025-08-12 23:59:48+00:00,6207395,9713274.46728575,7150246.73764472,73.61314417426078,360682,200378,73.69072667209676,73.72075679818894
2025-08-13 23:59:48+00:00,6214595,9720460.33872642,7147163.24802607,73.527003855483,361684,201020,73.64200276212658,73.69934543002526
2025-08-14 23:59:48+00:00,6221795,9727651.479370115,7154414.070628844,73.54718747686987,362696,201768,73.59557882495494,73.68058564511041
2025-08-15 23:59:48+00:00,6228995,9734841.915164972,7161560.555217481,73.56627480576934,363469,202230,73.5422808451033,73.66119545287422
2025-08-16 23:59:48+00:00,6236195,9742032.203274213,7163501.102901938,73.53189717946475,364076,202547,73.51420715777564,73.6434241623655
2025-08-17 23:59:48+00:00,6243395,9749226.319543201,7168095.383628151,73.52476133679508,364884,202967,73.51481605849786,73.6242630702604
2025-08-18 23:59:48.001000+00:00,6250595,9756420.648057517,7169573.723972904,73.48569708708031,365706,203436,73.51791500505131,73.59829121038389
2025-08-19 23:59:48+00:00,6257795,9763606.854331952,7168110.959066077,73.41662836296715,366465,203984,73.52047501202573,73.57453407777803
2025-08-20 23:59:48+00:00,6264995,9766370.35140782,7181335.777317606,73.53126616053852,367303,204511,73.52839365570617,
2025-08-21 23:59:48.001000+00:00,6272195,9773551.618720263,7190292.472156099,73.56888010274393,368130,205083,73.53687270541006,
2025-08-22 23:59:48+00:00,6279395,9780721.053213,7197064.837980202,73.58419485459041,369111,205796,73.54952078493041,
2025-08-23 23:59:48+00:00,6286595,9787894.224628031,7202649.796560512,73.58732768522775,369767,206218,73.56881504638442,
2025-08-24 23:59:48.001000+00:00,6293795,9795076.822987163,7207620.562883535,73.58411468472238,370682,206922,73.56548301318904,
2025-08-25 23:59:48.001000+00:00,6300995,9802254.970958289,7211933.974686269,73.57423364372265,371705,207613,73.54136926999907,
2025-08-26 23:59:48+00:00,6308195,9809434.747409023,7215004.858924327,73.55168819314521,372721,208313,73.51093178042358,
2025-08-27 23:59:48+00:00,6315395,9816619.924853291,7215995.273670417,73.50794192817095,373471,208767,73.47784070432648,
2025-08-28 23:59:48+00:00,6322595,9753712.737635313,7159233.332829696,73.4000839004141,374262,209253,73.43312896614523,
2025-08-29 23:59:48+00:00,6329795,9760893.252018662,7161677.914051571,73.37113242756196,375101,209775,73.36285660977053,
2025-08-30 23:59:48+00:00,6336995,9768075.061920732,7165438.876290899,73.35569015254815,375992,210156,73.30192449422098,
2025-08-31 23:59:48.001000+00:00,6344195,9775236.009199396,7162426.130194336,73.27113251745364,376604,210482,,
2025-09-01 23:59:48+00:00,6351395,9782373.453851713,7149186.170490596,73.08232714909974,377377,210876,,
2025-09-02 23:59:48+00:00,6358595,9789554.690666564,7158627.862145174,73.1251633842984,378205,211348,,
