timestamp,block_number,issued_tao,staked_tao,circulating_tao,staked_percentage,circulating_percentage,total_market_cap_usd,staked_market_cap_usd,circulating_market_cap_usd,tao_price_usd,accounts,balance_holders,staked_pct_7d,staked_pct_30d
2023-09-30 23:59:48+00:00,1391681,5376729.724032983,4769496.319205824,607233.4048271589,88.70626875453794,11.293731245462057,1727166889.2511153,1532105302.6184871,195061586.63262826,321.23,46870,22803,88.772298240793,88.5694732165749
2023-10-01 23:59:48+00:00,1398873,5382969.79691592,4770429.086420874,612540.7104950463,88.62076635009191,11.379233649908103,1729171387.8633013,1532404935.4309776,196766452.43232375,321.23,46911,22861,88.49015479598991,88.47217188877963
2023-10-02 23:59:48+00:00,1406069,5389003.383474432,4770103.934844438,618899.448629994,88.51551196779963,11.484488032200366,1731109556.8734918,1532300486.990079,198809069.88341296,321.23,46948,22916,88.23727421958209,88.48417926839859
2023-10-03 23:59:48.001000+00:00,1413269,5395564.834540395,4760542.458836795,635022.3757036002,88.23065989980468,11.769340100195326,1733217291.7994113,1529229054.0521436,203988237.7472675,321.23,47021,22972,88.0641273354416,88.50275175494735
2023-11-23 23:59:48+00:00,1779552,5713633.196817214,4988551.597745962,725081.5990712512,87.30962289502308,12.690377104976896,1835390391.8135936,1602472429.7439356,232917962.06965804,321.23,60301,30487,87.9074595015624,88.52183695363594
2023-11-24 23:59:48+00:00,1786750,5720275.30363111,5006554.305175636,713720.9984554742,87.52296068683233,12.477039313167657,1837524035.7854216,1608255439.4515696,229268596.33385196,321.23,60642,30725,87.76085805570703,88.53825915171919
2023-11-25 23:59:48+00:00,1793939,5727036.180991983,5013625.056434747,713411.1245572362,87.54310079400152,12.456899205998484,1839695832.420055,1610526776.8785338,229169055.541521,321.23,61063,30994,87.62922194660985,88.55610905963889
2023-11-26 23:59:48+00:00,1801133,5733804.009561356,5023362.408795368,710441.6007659882,87.60959391738369,12.390406082616312,1841869861.9913945,1613654706.577336,228215155.41405842,321.23,61349,31205,87.75675891275276,88.57200608307538
2023-11-27 23:59:48.001000+00:00,1808325,5740571.256592922,5028427.917228084,712143.3393648379,87.59455622910426,12.405443770895738,1844043704.7553444,1615281899.8511775,228761804.90416688,321.23,61648,31376,88.02845998635061,88.58717926258547
2023-11-28 23:59:48.001000+00:00,1815519,5747350.643615792,5034337.725437149,713012.9181786422,87.59405920411932,12.405940795880678,1846221447.2487009,1617180307.5421755,229041139.70652524,321.23,61907,31528,88.01983193817252,88.5987813821785
2023-11-29 23:59:48.001000+00:00,1822693,5754055.114227546,5128210.629541561,625844.4846859854,89.12341866280504,10.876581337194958,1848375124.343315,1647335100.5276358,201040023.8156791,321.23,62346,31837,88.00705088041309,88.60878517278219
2023-11-30 23:59:48+00:00,1829884,5760506.867025972,5139036.335459005,621470.5315669673,89.21153041020817,10.788469589791832,1850447620.8947532,1650812642.0394962,199634978.85525692,321.23,62747,32065,88.00233117417788,88.61403275627158
2023-12-01 23:59:48+00:00,1837069,5767159.260720325,5044105.379550603,723053.8811697215,87.46256434958566,12.53743565041433,1852584569.32119,1620317971.0730402,232266598.24814963,321.23,63247,32395,87.77879909060081,88.62053814286517
2023-12-02 23:59:48+00:00,1844266,5773872.101256446,5049460.939822143,724411.161434303,87.4536333896855,12.546366610314502,1854740935.0866082,1622038337.699067,232702597.38754117,321.23,63603,32596,88.02191291020289,88.62628207477835
2023-12-03 23:59:48.001000+00:00,1851459,5780604.844979026,5062454.637683617,718150.2072954094,87.57655597373713,12.42344402626288,1856903694.3526127,1626212303.2631083,230691391.08950436,321.23,64111,32956,88.08162563186956,88.63095804467576
2023-12-04 23:59:48+00:00,1858652,5787329.695598557,4978829.993810413,808499.7017881433,86.02983164406491,13.970168355935076,1859063918.1171246,1599349558.911719,259714359.20540527,321.23,64569,33252,88.12572924827002,88.65106238834368
2023-12-05 23:59:48+00:00,1865847,5793889.617803752,5173703.326513931,620186.2912898213,89.29585594133374,10.704144058666254,1861171161.9270995,1661948719.5760703,199222442.3510293,321.23,65050,33556,88.43523612069954,88.6726093494628
2023-12-06 23:59:48+00:00,1873041,5800644.51267249,5193978.753159203,606665.7595132878,89.54140771447167,10.458592285528336,1863341036.8057842,1668461794.8773308,194879241.92845345,321.23,65458,33798,88.75424054352985,88.6946686801568
2023-12-07 23:59:48+00:00,1880236,5807433.505529504,5198829.325210015,608604.180319489,89.52025572501155,10.479744274988445,1865521864.9812427,1670019944.1372132,195501920.84402946,321.23,65819,33979,89.05779093243409,88.71427629401119
2023-12-08 23:59:48+00:00,1887430,5814240.355564723,5211252.026785678,602988.3287790446,89.62911245659231,10.370887543407685,1867708429.418056,1674010488.5643635,193697940.8536925,321.23,66217,34182,89.57412036328,88.7174432551515
2023-12-09 23:59:48+00:00,1894624,5821011.26094098,5220670.831346595,600340.4295943854,89.6866643494976,10.3133356505024,1869883447.352071,1677036091.1534667,192847356.19860443,321.23,66554,34369,89.61771986830743,88.75652316605684
2023-12-10 23:59:48+00:00,1901820,5827790.293603302,5227609.989214817,600180.3043884849,89.70140869606693,10.298591303933065,1872061076.0141888,1679265156.8354757,192795919.17871302,321.23,66729,34539,89.62659909947243,88.78946235596842
2023-12-11 23:59:48+00:00,1909012,5834512.801721874,5230298.687765073,604214.1139568007,89.64413765998617,10.355862340013818,1874220547.2971177,1680128847.4707744,194091699.8263431,321.23,67084,34746,89.61778275728996,88.82280315673795
2023-12-12 23:59:48+00:00,1916205,5841222.120086562,5233796.497089194,607425.6229973678,89.60105247652581,10.398947523474183,1876375781.6354065,1681252448.7599618,195123332.87544444,321.23,67377,34882,89.59885665806348,88.85585261077048
2023-12-13 23:59:48+00:00,1923398,5847686.465668165,5239735.387281548,607951.0783866169,89.60356233262668,10.396437667373323,1878452323.3665848,1683160198.456452,195292124.91013294,321.23,67706,35071,89.56603960328377,88.89168146663687
2023-12-14 23:59:48+00:00,1930589,5854195.430382373,5237077.838612022,617117.5917703509,89.45854132973413,10.541458670265868,1880543198.1017296,1682306514.0973399,198236684.00438985,321.23,68124,35280,89.52775319221847,88.92855975641609
2023-12-15 23:59:48+00:00,1937779,5860812.916018983,5245230.036493395,615582.8795255879,89.49662976200699,10.503370237993005,1882668933.012778,1684925244.6227734,197743688.3900046,321.23,68462,35431,89.48691342550936,88.91103088728184
2023-12-16 23:59:48.001000+00:00,1944974,5867534.70374507,5248917.290792507,618617.4129525628,89.45694496603969,10.54305503396031,1884828172.884029,1686109701.3212771,198718471.56275177,321.23,68821,35664,89.45143129859301,88.8933004636397
2023-12-17 23:59:48+00:00,1952170,5874309.761677855,5253595.170717368,620714.5909604868,89.43340381860975,10.56659618139025,1887004524.7437773,1687612376.6895401,199392148.0542372,321.23,69221,35893,89.40557186120522,88.93133113816363
2023-12-18 23:59:48.001000+00:00,1959357,5881027.681793976,5255183.964991888,625843.7168020876,89.35825929302244,10.641740706977549,1889162522.222679,1688122745.0743444,201039777.14833462,321.23,69675,36102,89.35488601173337,88.97067219085497
2023-12-19 23:59:48+00:00,1966553,5887678.179295255,5260798.10097128,626880.0783239752,89.35267758811146,10.647322411888545,1891298861.5350149,1689926173.9750042,201372687.56001055,321.23,70055,36261,89.18760586487721,89.00504517064127
2023-12-20 23:59:48.001000+00:00,1973745,5894454.702653485,5262719.247314555,631735.4553389307,89.28254627091215,10.71745372908786,1893475684.1333792,1690543303.8148544,202932380.31852472,321.23,70185,36413,89.04833090146913,89.09280371492345
2023-12-21 23:59:48+00:00,1980933,5901299.489663659,5258278.576518651,643020.9131450076,89.1037403834311,10.896259616568896,1895674435.0646572,1689116827.1350863,206557607.9295708,321.23,70580,36609,88.91657841083637,89.0792045754283
2023-12-22 23:59:48+00:00,1988125,5908124.806592194,5218390.745062721,689734.0615294734,88.3256687340139,11.674331265986101,1897866931.6216106,1676303659.0364978,221563272.58511275,321.23,70992,36893,88.80015919998844,89.05607265840094
